%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
24.0, 34213.43525808278, 11032.262269528184, 5512.18605186773, 22088.686774812555, 9770.685108981743, -11599.728357759519, 31558.651513892593, 31306.747353881285, -59407.60635228233, -30472.803768253776, -138164.98376905726, -55677.97192072534, -526.3835819224813, 2147.287386332439, -72251.18693723524, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681451297E9, 0.0, 2026-01-23 18:21:21.451
26.0, 34153.7113968982, 10974.684175811313, 5462.587530921403, 22084.70816429951, 9775.669547995276, -11586.831401208807, 31577.49403446842, 31319.95723485437, -59588.074337014485, -30575.24181309245, -138248.40047936447, -55736.10880805359, -547.0812972880957, 2004.2809253073842, -72406.35274724397, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681457304E9, 0.0, 2026-01-23 18:21:21.457
28.0, 34273.24852624518, 11076.138743893951, 5553.000337243121, 22117.587580393265, 9794.780289504562, -11577.778944704407, 31544.368749185654, 31275.454911643854, -59349.961203332095, -30432.972959634422, -138131.47850411874, -55654.01085066925, -517.5993463515457, 2192.1026339653295, -72214.15009667279, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681462441E9, 0.0, 2026-01-23 18:21:21.462
30.0, 34159.63460917886, 10986.59765560599, 5469.874199613834, 22071.74415251543, 9760.02332687656, -11606.165660162647, 31575.504729211898, 31328.853229147582, -59551.372772618866, -30559.327371040272, -138236.08466816958, -55727.14575852702, -544.3543844645482, 2052.3371758862945, -72356.35189489745, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681468411E9, 0.0, 2026-01-23 18:21:21.468
32.0, 34228.36622337893, 11030.652943927402, 5512.633086756836, 22111.6196646237, 9795.517897071588, -11570.514627756433, 31560.30554298229, 31285.602603626565, -59464.133914009806, -30496.429562143036, -138183.5580686996, -55690.421842386946, -530.29513720216, 2106.6519149126907, -72304.02646112758, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681474364E9, 0.0, 2026-01-23 18:21:21.474
34.0, 34222.3759558649, 11036.777321908155, 5513.571860023959, 22087.94916724553, 9769.679280481254, -11601.20357289357, 31562.183089516533, 31308.446086459888, -59403.00189292454, -30471.954401964475, -138165.6543213909, -55677.86016200306, -526.1600644779282, 2177.551648324925, -72221.5932275764, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681497618E9, 0.0, 2026-01-23 18:21:21.497
36.0, 34161.15452780182, 10978.327510157527, 5462.900455343778, 22083.836446265752, 9774.59666426142, -11588.127802387215, 31580.086836825234, 31318.638481931506, -59587.448488169735, -30575.08535088126, -138249.71923228732, -55736.354677242605, -547.1930560103722, 2022.7881697163787, -72383.62102313293, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681502391E9, 0.0, 2026-01-23 18:21:21.502
38.0, 34280.82576761553, 11079.156229395418, 5553.089744220942, 22116.84997282624, 9794.243847637636, -11579.09769762727, 31547.274475964845, 31274.739655821286, -59348.150712031216, -30432.59297997868, -138132.77490529715, -55654.39083032499, -517.5769946070903, 2186.2241251735836, -72208.22688439213, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681508426E9, 0.0, 2026-01-23 18:21:21.508
40.0, 34167.10009182693, 10990.151582974386, 5470.0977170583865, 22070.827730992765, 9759.151608842803, -11607.216192152047, 31578.72338041346, 31329.188505314414, -59550.657516796295, -30558.299190795326, -138236.9787379478, -55727.41397946048, -544.3990879534588, 2038.8590739797444, -72358.2294414317, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681514402E9, 0.0, 2026-01-23 18:21:21.514
42.0, 34234.91528450433, 11033.46926372877, 5512.409569312283, 22110.18915297856, 9794.981455204661, -11571.00636613445, 31564.61942966216, 31288.262461216746, -59462.70340236466, -30496.876597032144, -138185.54737395613, -55691.181801698425, -530.4739511578025, 2099.678170642635, -72298.4161732693, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681520432E9, 0.0, 2026-01-23 18:21:21.520
44.0, 34228.813258268034, 11039.437179498336, 5513.28128734604, 22087.055097467317, 9768.98637640314, -11601.62825603822, 31565.66996165156, 31308.4907899488, -59400.40909056772, -30471.574422308735, -138166.4142807024, -55678.08367944762, -526.2718232002048, 2145.253377587006, -72242.51446038658, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681525383E9, 0.0, 2026-01-23 18:21:21.525
46.0, 34167.18949880475, 10980.69679506979, 5462.811048365957, 22082.696507298533, 9773.747297972119, -11588.86540995424, 31583.327839771253, 31319.845476132094, -59586.75558409162, -30574.772426458887, -138251.06033695463, -55736.779360387256, -547.5506839216571, 2011.7464079554568, -72392.49466568169, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681531431E9, 0.0, 2026-01-23 18:21:21.531
48.0, 34285.586689184514, 11080.542037551646, 5552.3297849094615, 22116.04531002585, 9793.059205181504, -11579.120049371726, 31551.320141711254, 31276.728961077806, -59346.22846200806, -30431.922427645022, -138133.9148442644, -55654.614347769544, -517.8005120516434, 2166.3981278417264, -72230.86920152536, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681537415E9, 0.0, 2026-01-23 18:21:21.537
50.0, 34172.73273142966, 10992.632626608924, 5470.678862414225, 22070.335992614746, 9758.682222209241, -11607.238543896503, 31582.813749648783, 31331.691900693408, -59546.83536849444, -30557.38276927266, -138238.0292699372, -55727.74925562731, -544.6896606313778, 2035.930995456099, -72365.87373803541, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681560396E9, 0.0, 2026-01-23 18:21:21.560
52.0, 34238.84919152846, 11034.60920269599, 5511.716665234168, 22109.675062856088, 9794.489716826643, -11571.632214979198, 31567.68161865254, 31289.245937972777, -59460.62469013032, -30496.898948776598, -138187.2237547903, -55691.897057521, -530.6080616245343, 2093.240868239506, -72309.25676933012, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681565352E9, 0.0, 2026-01-23 18:21:21.565
54.0, 34232.8812757589, 11040.286545787638, 5512.543679779015, 22085.84810326673, 9768.226417091659, -11602.231753138514, 31568.374522730654, 31309.67543240493, -59400.006759167525, -30471.015628697354, -138168.26947549218, -55679.00010097028, -526.942375533864, 2155.1999038696176, -72239.38521616283, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681571458E9, 0.0, 2026-01-23 18:21:21.571
56.0, 34170.05052209503, 10980.763850303156, 5461.64875765428, 22081.17658867557, 9772.585007260443, -11589.111279143248, 31587.373505517666, 31322.214761044357, -59585.52623814657, -30575.308868325817, -138253.76489803373, -55738.589851688135, -547.8636083440314, 2006.583154986281, -72401.68123265282, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681577468E9, 0.0, 2026-01-23 18:21:21.577
58.0, 34289.76646539765, 11082.419584085892, 5552.553302354015, 22114.637150125167, 9792.70157727022, -11579.611787749744, 31553.689426623518, 31277.04188550018, -59346.094351541324, -30432.190648578486, -138136.4629431323, -55656.357783837055, -518.1357882184731, 2178.4010146142264, -72218.75455603059, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.76916368158247E9, 0.0, 2026-01-23 18:21:21.582
60.0, 34175.16907157529, 10992.7443853312, 5469.762440891557, 22068.59255654723, 9757.74344894212, -11608.087910185805, 31584.624240949663, 31331.334272782122, -59545.851891738406, -30557.293362294837, -138240.35385136056, -55729.02330506126, -544.9131780759309, 2036.1992163895627, -72369.96410727073, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681588458E9, 0.0, 2026-01-23 18:21:21.588
62.0, 34241.37493865191, 11034.98918235173, 5511.157871622786, 22107.70810934402, 9793.260370881602, -11572.10160161276, 31570.09560705371, 31289.55886239515, -59462.70340236466, -30497.725963321445, -138190.44240599184, -55693.9981214998, -531.3456691915595, 2094.4255106956375, -72317.05752814503, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681594498E9, 0.0, 2026-01-23 18:21:21.594
64.0, 34235.29526416007, 11040.822987654567, 5512.431921056738, 22084.864626510698, 9767.712326969186, -11602.075290927327, 31571.72728439895, 31311.53062719472, -59398.15156437774, -30471.149739164084, -138170.28113249317, -55680.22944691533, -526.8753203004981, 2154.4622963025927, -72246.11309124388, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681617413E9, 0.0, 2026-01-23 18:21:21.617
66.0, 34170.43050175077, 10979.780373547123, 5460.017080309043, 22079.366097374692, 9771.735640971141, -11589.558314032354, 31590.50274974141, 31324.226418045335, -59584.11807824589, -30575.755903214922, -138256.134182946, -55739.975659844364, -548.2659397442269, 2021.6929342380686, -72390.70652612526, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681622499E9, 0.0, 2026-01-23 18:21:21.622
68.0, 34290.325259009034, 11081.257293374216, 5551.055735475509, 22113.206638480027, 9791.785155747551, -11579.544732516377, 31556.706912124984, 31279.05354250116, -59346.69784864162, -30433.330587545704, -138139.18985595583, -55658.30238560467, -518.8286922965875, 2184.48068910607, -72221.68263455422, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681628419E9, 0.0, 2026-01-23 18:21:21.628
70.0, 34175.63845820886, 10991.93972253081, 5468.3319292464175, 22067.65378328011, 9757.430524519745, -11607.663227041154, 31589.273403796364, 31335.849325162093, -59544.46608358218, -30558.500356495424, -138243.0360606952, -55731.03496206224, -545.7625443652325, 2051.353699130261, -72357.89416526486, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681634479E9, 0.0, 2026-01-23 18:21:21.634
72.0, 34241.91138051884, 11034.296278273616, 5509.794415211012, 22106.79168782135, 9792.768632503585, -11571.81102893484, 31573.24720302191, 31291.57051939613, -59461.13878025279, -30500.162303467074, -138193.83987114904, -55696.45681338988, -532.1950354808612, 2089.8881065712103, -72321.19260086925, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681640469E9, 0.0, 2026-01-23 18:21:21.640
74.0, 34237.88806651688, 11042.208795810795, 5512.543679779015, 22084.439943366044, 9767.265292080081, -11602.030587438416, 31572.39783673261, 31309.876598105027, -59398.889171944764, -30471.395608353094, -138172.53865868316, -55681.883476005016, -527.523520889702, 2170.8237732438774, -72230.51157361407, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681645427E9, 0.0, 2026-01-23 18:21:21.645
76.0, 34169.82700465048, 10978.305158413072, 5457.916016330245, 22078.22615840747, 9770.93097817075, -11589.759479732453, 31591.68739219754, 31324.137011067513, -59587.314377703, -30577.72285672699, -138259.55399984767, -55742.702572667906, -549.2047130113498, 2011.5675939998143, -72400.76481113015, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681651438E9, 0.0, 2026-01-23 18:21:21.651
78.0, 34293.141578810406, 11082.508991063714, 5551.256901175607, 22113.60896988022, 9792.276894125569, -11578.829476693807, 31557.80214760329, 31278.606507612054, -59346.65314515271, -30434.93991314649, -138142.67672809085, -55660.492856561286, -519.7674655637104, 2183.8101367724107, -72216.36291937386, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.76916368165744E9, 0.0, 2026-01-23 18:21:21.657
80.0, 34178.16420533231, 10993.347882431493, 5468.667205413247, 22067.027934435362, 9756.961137886185, -11607.618523552243, 31588.06640959578, 31331.826011160138, -59545.04722893801, -30559.19326057354, -138245.69591828538, -55732.89015685203, -546.0978205320622, 2049.3643938737387, -72353.55792684054, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681680467E9, 0.0, 2026-01-23 18:21:21.680
82.0, 34243.02896774161, 11034.408036995894, 5509.123862877353, 22106.255245954424, 9792.6121702924, -11571.363994045734, 31572.82251987726, 31289.782379839708, -59465.89970182177, -30501.14578022311, -138197.14792932844, -55698.89315353551, -533.1561604924393, 2084.3001704573835, -72321.59493226945, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681685433E9, 0.0, 2026-01-23 18:21:21.685
84.0, 34241.196124696275, 11043.95223187831, 5513.549508279504, 22084.954033488517, 9768.114658369383, -11600.935351960106, 31573.113092555177, 31310.34598473859, -59397.481012044074, -30472.17791940903, -138175.4667372068, -55684.07394696164, -528.4399424123695, 2143.219368841573, -72255.36671344837, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681691463E9, 0.0, 2026-01-23 18:21:21.691
86.0, 34175.8172721645, 10982.484934626214, 5460.575873920426, 22079.09787644123, 9772.02621364906, -11588.194857620581, 31592.33559278674, 31324.606397701074, -59584.94509279074, -30578.706333483024, -138263.17498244942, -55745.161264557995, -549.9646723228303, 2026.6550215071468, -72382.97282254373, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681697561E9, 0.0, 2026-01-23 18:21:21.697
88.0, 34290.45936947577, 11079.737374751256, 5548.753505796612, 22113.251341968935, 9792.165135403293, -11577.644834237675, 31559.25501099289, 31279.210004712346, -59346.094351541324, -30436.236314324895, -138145.98478627024, -55663.10801066256, -520.4380178973696, 2214.34261969836, -72179.97427940063, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681703528E9, 0.0, 2026-01-23 18:21:21.703
90.0, 34182.187519334264, 10996.208905721773, 5471.192952536697, 22068.637260036143, 9757.989318131127, -11606.053901440371, 31588.647554951618, 31332.697729193897, -59543.9072899708, -30560.08733035175, -138248.71340378682, -55734.90181385301, -547.1707042659169, 2051.1748851746183, -72347.36649362642, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.76916368170857E9, 0.0, 2026-01-23 18:21:21.708
92.0, 34244.548886364566, 11035.346810263016, 5509.61560125537, 22106.881094799173, 9793.327426114969, -11570.224055078514, 31573.694237911015, 31290.095304262082, -59462.97162329813, -30502.688050590525, -138200.9253741414, -55701.530659381235, -534.1396372484729, 2112.8209963823556, -72287.95555686421, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681714473E9, 0.0, 2026-01-23 18:21:21.714
94.0, 34237.485735116694, 11040.66652544338, 5510.733188478135, 22084.641109066142, 9768.27112058057, -11599.77306124843, 31574.521252455863, 31310.81537137215, -59397.41395681071, -30473.5413758208, -138178.73009189728, -55686.59969408509, -529.2893087016712, 2145.0745636313636, -72248.61648662288, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681737569E9, 0.0, 2026-01-23 18:21:21.737
96.0, 34178.32066754349, 10984.429536393827, 5462.36401347685, 22079.634318308155, 9772.070917137971, -11587.546657031377, 31592.1567788311, 31322.505333722274, -59584.60981662391, -30580.00273466143, -138265.96895050633, -55747.19527330343, -550.5681694231235, 2011.9475736555546, -72396.27211049462, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681743574E9, 0.0, 2026-01-23 18:21:21.743
98.0, 34291.77812239863, 11080.698499762833, 5549.066430218987, 22113.363100691215, 9792.723929014675, -11576.61665399273, 31560.976095315946, 31280.394647168476, -59345.24498525202, -30437.17508759202, -138148.86816130497, -55665.454943830366, -521.1756254643948, 2178.959808225609, -72219.73803278661, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7691636817485E9, 0.0, 2026-01-23 18:21:21.748
100.0, 34182.545147245546, 10996.834754566522, 5470.74591764759, 22068.257280380403, 9758.190483831226, -11605.472756084533, 31590.10041834121, 31332.943598382903, -59540.86745272487, -30561.182565830062, -138251.90970324393, -55737.58402318764, -547.7518496217549, 2043.418829848627, -72360.24109843267, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681754564E9, 0.0, 2026-01-23 18:21:21.754
102.0, 34245.44295614278, 11035.838548641033, 5509.325028577451, 22106.3670046767, 9792.992149948139, -11569.821723678318, 31572.978982088447, 31286.42961817141, -59464.35743145436, -30504.029155257842, -138204.34519104304, -55704.41403441597, -535.100762260051, 2100.326371231839, -72309.83791468597, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681760584E9, 0.0, 2026-01-23 18:21:21.760
104.0, 34238.49156361718, 11041.247670799217, 5510.017932655565, 22083.702335799022, 9767.488809524633, -11600.264799626446, 31570.900269854104, 31301.85232184557, -59404.43240456968, -30473.206099653973, -138181.47935646528, -55688.946627252895, -530.1610267354282, 2154.5293515359585, -72246.13544298834, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681765574E9, 0.0, 2026-01-23 18:21:21.765
106.0, 34177.851280909934, 10983.468411382248, 5460.531170431515, 22078.002640962917, 9770.84157119293, -11588.44072680959, 31587.708781684494, 31312.37999348402, -59597.03738654106, -30579.8686241947, -138269.142898219, -55750.548034971725, -552.2892537461822, 2012.126387611197, -72398.8872645959, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681771647E9, 0.0, 2026-01-23 18:21:21.771
108.0, 34292.716895665755, 11081.547866052135, 5548.775857541068, 22112.781955335377, 9792.634522036853, -11576.281377825902, 31558.87503133715, 31274.672600587917, -59355.191511534635, -30437.64447422558, -138152.33268169555, -55668.69594677639, -522.6061371095344, 2175.8752674907764, -72228.76813754656, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681777591E9, 0.0, 2026-01-23 18:21:21.777
110.0, 34185.02619088008, 10998.444080167304, 5471.662339170259, 22068.54785305832, 9758.302242553502, -11604.958665962062, 31589.698086941018, 31330.52960998173, -59545.4048568493, -30561.495490252437, -138254.5919125786, -55740.51210171129, -548.780029866699, 2036.3333268562947, -72372.08752299398, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681820557E9, 0.0, 2026-01-23 18:21:21.820
112.0, 34248.14751722187, 11037.939612619832, 5510.733188478135, 22107.261074454913, 9793.662702281797, -11568.391212033179, 31575.996467589914, 31289.648269372974, -59464.24567273208, -30505.727887836445, -138208.45791202283, -55707.45387166189, -536.3524599495482, 2089.619885637747, -72318.59979851244, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681825578E9, 0.0, 2026-01-23 18:21:21.825
114.0, 34242.671339830325, 11044.913356889887, 5512.767197223568, 22085.021088721882, 9768.829914191952, -11597.604942036265, 31576.398798990107, 31309.451914960377, -59396.34107307686, -30474.97188746594, -138184.98858034477, -55691.539429609715, -531.1221517470065, 2152.8753224462657, -72244.79433832102, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681831576E9, 0.0, 2026-01-23 18:21:21.831
116.0, 34181.58402223397, 10986.731766072722, 5463.1686762772415, 22079.52255958588, 9772.629710749354, -11585.91497968614, 31594.63782246564, 31323.06412733366, -59584.67687185727, -30582.640240507157, -138273.41208140994, -55753.118485584084, -553.1162682910285, 2012.2157945890183, -72400.25072100767, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681837573E9, 0.0, 2026-01-23 18:21:21.837
118.0, 34295.22029104475, 11083.492467819748, 5550.139313952842, 22113.407804180122, 9793.170963903782, -11574.560293502844, 31562.33955172772, 31278.315934934133, -59346.742552130534, -30440.08081437121, -138156.08777476405, -55671.15463866647, -523.3213929321042, 2187.676988563179, -72218.48633509711, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.76916368184366E9, 0.0, 2026-01-23 18:21:21.843
120.0, 34187.86486242591, 11000.835716824022, 5473.517533960049, 22068.726667013965, 9758.45870476469, -11603.639913039198, 31591.083895097247, 31330.350796026087, -59542.141502158825, -30562.38956003065, -138257.60939808004, -55742.36729650108, -549.6964513893666, 2052.9853764754985, -72358.98940074319, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681848654E9, 0.0, 2026-01-23 18:21:21.848
122.0, 34248.616903855436, 11038.431350997847, 5510.71083673368, 22106.456411654523, 9793.774461004074, -11567.363031788234, 31576.935240857038, 31288.664792616943, -59466.16792275524, -30507.09134424822, -138211.7212667133, -55710.15843274098, -537.4476954278583, 2101.5333654324254, -72307.58038849598, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681854735E9, 0.0, 2026-01-23 18:21:21.854
124.0, 34245.13003172041, 11046.925013890865, 5514.37652282435, 22085.401068377625, 9769.589873503432, -11596.86733446924, 31576.689371668028, 31307.68612714841, -59397.95039867764, -30475.754198521878, -138187.69314142384, -55693.97576975534, -531.7703523362103, 2155.6245870142684, -72241.39687316382, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681860987E9, 0.0, 2026-01-23 18:21:21.860
126.0, 34182.52279550109, 10987.916408528854, 5463.481600699616, 22079.388449119146, 9772.495600282622, -11585.400889563667, 31594.369601532177, 31320.270159276744, -59587.35908119191, -30584.29426959685, -138276.56367737814, -55755.84539840763, -553.9432828358749, 2009.421826532105, -72397.94849132877, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681865668E9, 0.0, 2026-01-23 18:21:21.865
128.0, 34295.26499453366, 11083.738337008755, 5550.184017441752, 22113.497211157945, 9793.573295303977, -11573.755630702452, 31562.20544126099, 31275.901946532962, -59350.27412775447, -30440.84077368269, -138159.03820503215, -55673.61333055655, -524.3495731770483, 2203.5020236375362, -72192.0889248954, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681871733E9, 0.0, 2026-01-23 18:21:21.871
130.0, 34188.96009790422, 11002.13211800243, 5473.98692059361, 22068.59255654723, 9758.995146631616, -11603.05876768336, 31590.50274974141, 31327.668586691452, -59545.717781271676, -30563.216574575494, -138260.67158707042, -55744.93774711344, -550.5905211675789, 2062.283702168906, -72335.69888302076, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681877667E9, 0.0, 2026-01-23 18:21:21.877
132.0, 34248.818069555535, 11038.90073763141, 5510.912002433777, 22106.925798288084, 9793.997978448628, -11567.00540387695, 31576.845833879215, 31287.077818760616, -59470.280643735015, -30509.348870438203, -138215.31989757062, -55712.97475254235, -538.4088204394366, 2104.9755340785428, -72295.51044649011, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163681883706E9, 0.0, 2026-01-23 18:21:21.883
